,string,word,passage,p,version
1153,loaded,load,She loaded the gun. She [MASK]  the truck.,0.000397819996578619,M1_a_M2_a
1154,loaded,load,She loaded the gun. She [MASK]  the van.,0.000276439735898748,M1_a_M2_b
1155,loaded,load,She loaded the rifle. She [MASK]  the gun.,0.007785708643496036,M1_b_M1_a
1156,loaded,load,She loaded the rifle. She [MASK]  the truck.,0.0002908063470385967,M1_b_M2_a
1157,loaded,load,She loaded the rifle. She [MASK]  the van.,0.00024553702678531425,M1_b_M2_b
1158,loaded,load,She loaded the truck. She [MASK]  the gun.,0.0011079050600528721,M2_a_M1_a
1159,loaded,load,She loaded the truck. She [MASK]  the rifle.,0.000578845210839063,M2_a_M1_b
1160,loaded,load,She loaded the truck. She [MASK]  the van.,0.004413718357682228,M2_a_M2_b
1161,loaded,load,She loaded the van. She [MASK]  the gun.,0.002195002743974327,M2_b_M1_a
1162,loaded,load,She loaded the van. She [MASK]  the rifle.,0.0006238273344933988,M2_b_M1_b
1163,loaded,load,She loaded the van. She [MASK]  the truck.,0.007881361059844496,M2_b_M2_a
1164,band,band,It was a gold band. It was a rubber [MASK] .,0.03948335722088814,M1_a_M1_b
1165,band,band,It was a gold band. It was a jazz [MASK] .,0.04155202955007553,M1_a_M2_a
1166,band,band,It was a gold band. It was a country [MASK] .,0.05176158621907234,M1_a_M2_b
1167,band,band,It was a rubber band. It was a gold [MASK] .,0.012980762869119644,M1_b_M1_a
1168,band,band,It was a rubber band. It was a jazz [MASK] .,0.026135856285691258,M1_b_M2_a
1169,band,band,It was a rubber band. It was a country [MASK] .,0.07860165089368822,M1_b_M2_b
1170,band,band,It was a jazz band. It was a gold [MASK] .,0.09617089480161668,M2_a_M1_a
1171,band,band,It was a jazz band. It was a rubber [MASK] .,0.0770299807190895,M2_a_M1_b
1172,band,band,It was a jazz band. It was a country [MASK] .,0.20819687843322754,M2_a_M2_b
1173,band,band,It was a country band. It was a gold [MASK] .,0.2750667631626129,M2_b_M1_a
1174,band,band,It was a country band. It was a rubber [MASK] .,0.22509388625621796,M2_b_M1_b
1175,band,band,It was a country band. It was a jazz [MASK] .,0.47127047181129456,M2_b_M2_a
1176,clip,clip,It was a film clip. It was a video [MASK] .,0.09062422811985017,M1_a_M1_b
1177,clip,clip,It was a film clip. It was a hair [MASK] .,0.06908008456230162,M1_a_M2_a
1178,clip,clip,It was a film clip. It was a metal [MASK] .,0.0005253657582215963,M1_a_M2_b
1179,clip,clip,It was a video clip. It was a film [MASK] .,0.7049720883369446,M1_b_M1_a
1180,clip,clip,It was a video clip. It was a hair [MASK] .,0.02681433036923408,M1_b_M2_a
1181,clip,clip,It was a video clip. It was a metal [MASK] .,3.112553167738953e-05,M1_b_M2_b
1182,clip,clip,It was a hair clip. It was a film [MASK] .,0.00423502502962947,M2_a_M1_a
1183,clip,clip,It was a hair clip. It was a video [MASK] .,0.004290285985916851,M2_a_M1_b
1184,clip,clip,It was a hair clip. It was a metal [MASK] .,0.00025784148601815104,M2_a_M2_b
1185,clip,clip,It was a metal clip. It was a film [MASK] .,0.012934628874063495,M2_b_M1_a
1186,clip,clip,It was a metal clip. It was a video [MASK] .,0.017862025648355484,M2_b_M1_b
1187,clip,clip,It was a metal clip. It was a hair [MASK] .,0.0032666549086570735,M2_b_M2_a
1188,jam,jam,It was a blackberry jam. It was a peach [MASK] .,0.010594857856631282,M1_a_M1_b
1189,jam,jam,It was a blackberry jam. It was a traffic [MASK] .,0.6990912556648254,M1_a_M2_a
1190,jam,jam,It was a blackberry jam. It was a paper [MASK] .,0.04330405592918396,M1_a_M2_b
1191,jam,jam,It was a peach jam. It was a blackberry [MASK] .,0.002651240443810821,M1_b_M1_a
1192,jam,jam,It was a peach jam. It was a traffic [MASK] .,0.20921373367309573,M1_b_M2_a
1193,jam,jam,It was a peach jam. It was a paper [MASK] .,0.003267970168963074,M1_b_M2_b
1194,jam,jam,It was a traffic jam. It was a blackberry [MASK] .,0.003202622290700675,M2_a_M1_a
1195,jam,jam,It was a traffic jam. It was a peach [MASK] .,0.0003680958761833609,M2_a_M1_b
1196,jam,jam,It was a traffic jam. It was a paper [MASK] .,0.011436351574957367,M2_a_M2_b
1197,jam,jam,It was a paper jam. It was a blackberry [MASK] .,0.009269816800951958,M2_b_M1_a
1198,jam,jam,It was a paper jam. It was a peach [MASK] .,0.002142332959920169,M2_b_M1_b
1199,jam,jam,It was a paper jam. It was a traffic [MASK] .,0.1899790018796921,M2_b_M2_a
1200,scale,scale,It was a fish scale. It was a lizard [MASK] .,0.10447527468204497,M1_a_M1_b
1201,scale,scale,It was a fish scale. It was a music [MASK] .,0.02806714549660683,M1_a_M2_a
1202,scale,scale,It was a fish scale. It was a major [MASK] .,0.01950783655047417,M1_a_M2_b
1203,scale,scale,It was a lizard scale. It was a fish [MASK] .,0.07309561222791672,M1_b_M1_a
1204,scale,scale,It was a lizard scale. It was a music [MASK] .,0.004971076734364031,M1_b_M2_a
1205,scale,scale,It was a lizard scale. It was a major [MASK] .,0.004478827584534884,M1_b_M2_b
1206,scale,scale,It was a music scale. It was a fish [MASK] .,0.010964156128466124,M2_a_M1_a
1207,scale,scale,It was a music scale. It was a lizard [MASK] .,0.0022106848191469916,M2_a_M1_b
1208,scale,scale,It was a music scale. It was a major [MASK] .,0.0039374311454594135,M2_a_M2_b
1209,scale,scale,It was a major scale. It was a fish [MASK] .,0.07739133387804031,M2_b_M1_a
1210,scale,scale,It was a major scale. It was a lizard [MASK] .,0.01864737458527088,M2_b_M1_b
1211,scale,scale,It was a major scale. It was a music [MASK] .,0.0005065804580226543,M2_b_M2_a
1212,palm,palm,It was a calloused palm. It was a wrinkled [MASK] .,0.010359538719058033,M1_a_M1_b
1213,palm,palm,It was a calloused palm. It was a tropical [MASK] .,0.007993453182280064,M1_a_M2_a
1214,palm,palm,It was a calloused palm. It was a tree [MASK] .,0.00021602326887659745,M1_a_M2_b
1215,palm,palm,It was a wrinkled palm. It was a calloused [MASK] .,0.028098437935113907,M1_b_M1_a
1216,palm,palm,It was a wrinkled palm. It was a tropical [MASK] .,0.002860724925994874,M1_b_M2_a
1217,palm,palm,It was a wrinkled palm. It was a tree [MASK] .,0.0003281025274191049,M1_b_M2_b
1218,palm,palm,It was a tropical palm. It was a calloused [MASK] .,0.0007455972372554245,M2_a_M1_a
1219,palm,palm,It was a tropical palm. It was a wrinkled [MASK] .,0.003457600018009544,M2_a_M1_b
1220,palm,palm,It was a tropical palm. It was a tree [MASK] .,5.68516516068485e-05,M2_a_M2_b
1221,palm,palm,It was a tree palm. It was a calloused [MASK] .,0.0011476298095658422,M2_b_M1_a
1222,palm,palm,It was a tree palm. It was a wrinkled [MASK] .,0.0009011127986013888,M2_b_M1_b
1223,palm,palm,It was a tree palm. It was a tropical [MASK] .,0.0038379437755793337,M2_b_M2_a
1224,pitcher,pitcher,He saw the fast pitcher. He saw the right-handed [MASK] .,0.7189165949821472,M1_a_M1_b
1225,pitcher,pitcher,He saw the fast pitcher. He saw the glass [MASK] .,0.04786309227347374,M1_a_M2_a
1226,pitcher,pitcher,He saw the fast pitcher. He saw the plastic [MASK] .,0.019830264151096344,M1_a_M2_b
1227,pitcher,pitcher,He saw the right-handed pitcher. He saw the fast [MASK] .,0.11080711334943771,M1_b_M1_a
1228,pitcher,pitcher,He saw the right-handed pitcher. He saw the glass [MASK] .,0.05420128628611564,M1_b_M2_a
1229,pitcher,pitcher,He saw the right-handed pitcher. He saw the plastic [MASK] .,0.0005241973558440803,M1_b_M2_b
1230,pitcher,pitcher,He saw the glass pitcher. He saw the fast [MASK] .,0.0021495085675269357,M2_a_M1_a
1231,pitcher,pitcher,He saw the glass pitcher. He saw the right-handed [MASK] .,0.20933990180492398,M2_a_M1_b
1232,pitcher,pitcher,He saw the glass pitcher. He saw the plastic [MASK] .,0.04905607551336288,M2_a_M2_b
1233,pitcher,pitcher,He saw the plastic pitcher. He saw the fast [MASK] .,0.004716729279607536,M2_b_M1_a
1234,pitcher,pitcher,He saw the plastic pitcher. He saw the right-handed [MASK] .,0.22813560068607328,M2_b_M1_b
1235,pitcher,pitcher,He saw the plastic pitcher. He saw the glass [MASK] .,0.06661288440227507,M2_b_M2_a
1236,toll,toll,It was a costly toll. It was a road [MASK] .,0.7037796974182129,M1_a_M1_b
1237,toll,toll,It was a costly toll. It was a loud [MASK] .,0.008034901693463324,M1_a_M2_a
1238,toll,toll,It was a costly toll. It was a bell [MASK] .,0.0004436977615114302,M1_a_M2_b
1239,toll,toll,It was a road toll. It was a costly [MASK] .,0.00036423155688680703,M1_b_M1_a
1240,toll,toll,It was a road toll. It was a loud [MASK] .,0.00018506287597119795,M1_b_M2_a
1241,toll,toll,It was a road toll. It was a bell [MASK] .,0.002212278544902802,M1_b_M2_b
1242,toll,toll,It was a loud toll. It was a costly [MASK] .,0.01577150635421276,M2_a_M1_a
1243,toll,toll,It was a loud toll. It was a road [MASK] .,0.0015547045040875671,M2_a_M1_b
1244,toll,toll,It was a loud toll. It was a bell [MASK] .,9.227960981661451e-05,M2_a_M2_b
1245,toll,toll,It was a bell toll. It was a costly [MASK] .,0.0014373617013916375,M2_b_M1_a
1246,toll,toll,It was a bell toll. It was a road [MASK] .,0.012950974516570563,M2_b_M1_b
1247,toll,toll,It was a bell toll. It was a loud [MASK] .,0.0004536153574008495,M2_b_M2_a
1248,mole,mole,She saw the cancerous mole. She saw the raised [MASK] .,3.340989860589617e-05,M1_a_M1_b
1249,mole,mole,She saw the cancerous mole. She saw the cute [MASK] .,0.006501734256744384,M1_a_M2_a
1250,mole,mole,She saw the cancerous mole. She saw the fast [MASK] .,3.069206286454571e-05,M1_a_M2_b
1251,mole,mole,She saw the raised mole. She saw the cancerous [MASK] .,0.002061086473986506,M1_b_M1_a
1252,mole,mole,She saw the raised mole. She saw the cute [MASK] .,0.006914285942912102,M1_b_M2_a
1253,mole,mole,She saw the raised mole. She saw the fast [MASK] .,0.0001547407155157998,M1_b_M2_b
1254,mole,mole,She saw the cute mole. She saw the cancerous [MASK] .,0.015185796655714508,M2_a_M1_a
1255,mole,mole,She saw the cute mole. She saw the raised [MASK] .,0.0023071991745382543,M2_a_M1_b
1256,mole,mole,She saw the cute mole. She saw the fast [MASK] .,0.0008142720907926562,M2_a_M2_b
1257,mole,mole,She saw the fast mole. She saw the cancerous [MASK] .,0.002107591601088643,M2_b_M1_a
1258,mole,mole,She saw the fast mole. She saw the raised [MASK] .,0.00013141910312697294,M2_b_M1_b
1259,mole,mole,She saw the fast mole. She saw the cute [MASK] .,0.01488263811916113,M2_b_M2_a
1260,perch,perch,It was a tasty perch. It was a freshwater [MASK] .,0.013449973426759241,M1_a_M1_b
1261,perch,perch,It was a tasty perch. It was a lofty [MASK] .,0.042675681412219994,M1_a_M2_a
1262,perch,perch,It was a tasty perch. It was a secure [MASK] .,0.0036736039910465466,M1_a_M2_b
1263,perch,perch,It was a freshwater perch. It was a tasty [MASK] .,0.00016504395171068611,M1_b_M1_a
1264,perch,perch,It was a freshwater perch. It was a lofty [MASK] .,0.000992806861177087,M1_b_M2_a
1265,perch,perch,It was a freshwater perch. It was a secure [MASK] .,0.0006920353043824432,M1_b_M2_b
1266,perch,perch,It was a lofty perch. It was a tasty [MASK] .,0.0010465780505910514,M2_a_M1_a
1267,perch,perch,It was a lofty perch. It was a freshwater [MASK] .,0.00986744370311499,M2_a_M1_b
1268,perch,perch,It was a lofty perch. It was a secure [MASK] .,0.0014358665794134142,M2_a_M2_b
1269,perch,perch,It was a secure perch. It was a tasty [MASK] .,0.00048294456792064,M2_b_M1_a
1270,perch,perch,It was a secure perch. It was a freshwater [MASK] .,0.005514124408364295,M2_b_M1_b
1271,perch,perch,It was a secure perch. It was a lofty [MASK] .,0.00119125796481967,M2_b_M2_a
1272,punch,punch,He had the alcoholic punch. He had the fruit [MASK] .,0.7853717803955078,M1_a_M1_b
1273,punch,punch,He had the alcoholic punch. He had the strongest [MASK] .,0.03665852546691894,M1_a_M2_a
1274,punch,punch,He had the alcoholic punch. He had the quickest [MASK] .,0.018911058083176613,M1_a_M2_b
1275,punch,punch,He had the fruit punch. He had the alcoholic [MASK] .,0.0324902981519699,M1_b_M1_a
1276,punch,punch,He had the fruit punch. He had the strongest [MASK] .,0.0011966819874942303,M1_b_M2_a
1277,punch,punch,He had the fruit punch. He had the quickest [MASK] .,0.010873313061892981,M1_b_M2_b
1278,punch,punch,He had the strongest punch. He had the alcoholic [MASK] .,0.0004559966037049888,M2_a_M1_a
1279,punch,punch,He had the strongest punch. He had the fruit [MASK] .,0.0013039154000580313,M2_a_M1_b
1280,punch,punch,He had the strongest punch. He had the quickest [MASK] .,0.06426847726106642,M2_a_M2_b
1281,punch,punch,He had the quickest punch. He had the alcoholic [MASK] .,0.03689144179224967,M2_b_M1_a
1282,punch,punch,He had the quickest punch. He had the fruit [MASK] .,0.1644056886434555,M2_b_M1_b
1283,punch,punch,He had the quickest punch. He had the strongest [MASK] .,0.043602172285318375,M2_b_M2_a
1284,tapped,tap,He tapped the keg. He [MASK]  the beer.,0.02038346230983734,M1_a_M1_b
1285,tapped,tap,He tapped the keg. He [MASK]  the stick.,0.028106644749641425,M1_a_M2_a
1286,tapped,tap,He tapped the keg. He [MASK]  the drums.,0.034931670874357224,M1_a_M2_b
1287,tapped,tap,He tapped the beer. He [MASK]  the keg.,0.007175475824624298,M1_b_M1_a
1288,tapped,tap,He tapped the beer. He [MASK]  the stick.,0.014233223162591454,M1_b_M2_a
1289,tapped,tap,He tapped the beer. He [MASK]  the drums.,0.027456499636173255,M1_b_M2_b
1290,tapped,tap,He tapped the stick. He [MASK]  the keg.,0.013180484995245932,M2_a_M1_a
1291,tapped,tap,He tapped the stick. He [MASK]  the beer.,0.01231404952704907,M2_a_M1_b
1292,tapped,tap,He tapped the stick. He [MASK]  the drums.,0.10999779403209688,M2_a_M2_b
1293,tapped,tap,He tapped the drums. He [MASK]  the keg.,0.011746993288397786,M2_b_M1_a
1294,tapped,tap,He tapped the drums. He [MASK]  the beer.,0.01350043527781963,M2_b_M1_b
1295,tapped,tap,He tapped the drums. He [MASK]  the stick.,0.04495453462004661,M2_b_M2_a
1296,locks,lock,She had curly locks. She had brown [MASK] .,0.0006126195657998325,M1_a_M1_b
1297,locks,lock,She had curly locks. She had window [MASK] .,0.00013780601148027924,M1_a_M2_a
1298,locks,lock,She had curly locks. She had door [MASK] .,0.0005453520570881663,M1_a_M2_b
1299,locks,lock,She had brown locks. She had curly [MASK] .,0.0018151088152080774,M1_b_M1_a
1300,locks,lock,She had brown locks. She had window [MASK] .,0.0005544282612390816,M1_b_M2_a
1301,locks,lock,She had brown locks. She had door [MASK] .,0.004086198750883341,M1_b_M2_b
1302,locks,lock,She had window locks. She had curly [MASK] .,0.0029932428151369104,M2_a_M1_a
1303,locks,lock,She had window locks. She had brown [MASK] .,0.0007737628766335548,M2_a_M1_b
1304,locks,lock,She had window locks. She had door [MASK] .,0.000793343235272914,M2_a_M2_b
1305,locks,lock,She had door locks. She had curly [MASK] .,0.001288719126023352,M2_b_M1_a
1306,locks,lock,She had door locks. She had brown [MASK] .,0.00039455681690014915,M2_b_M1_b
1307,locks,lock,She had door locks. She had window [MASK] .,0.0014102807035669678,M2_b_M2_a
1308,lapped,lap,She lapped the milk. She [MASK]  the water.,2.274396501888985e-05,M1_a_M1_b
1309,lapped,lap,She lapped the milk. She [MASK]  the runners.,5.670997779816393e-06,M1_a_M2_a
1310,lapped,lap,She lapped the milk. She [MASK]  the competitors.,2.6876701667788462e-05,M1_a_M2_b
1311,lapped,lap,She lapped the water. She [MASK]  the milk.,9.370414773002262e-06,M1_b_M1_a
1312,lapped,lap,She lapped the water. She [MASK]  the runners.,3.0737406632397304e-05,M1_b_M2_a
1313,lapped,lap,She lapped the water. She [MASK]  the competitors.,3.936705252272079e-05,M1_b_M2_b
1314,lapped,lap,She lapped the runners. She [MASK]  the milk.,8.728643479116733e-06,M2_a_M1_a
1315,lapped,lap,She lapped the runners. She [MASK]  the water.,3.1260035029845326e-05,M2_a_M1_b
1316,lapped,lap,She lapped the runners. She [MASK]  the competitors.,6.184969970490783e-05,M2_a_M2_b
1317,lapped,lap,She lapped the competitors. She [MASK]  the milk.,7.4996301009377905e-06,M2_b_M1_a
1318,lapped,lap,She lapped the competitors. She [MASK]  the water.,4.39507202827372e-05,M2_b_M1_b
1319,lapped,lap,She lapped the competitors. She [MASK]  the runners.,5.757244798587634e-05,M2_b_M2_a
1320,page,page,He saw the young page. He saw the loyal [MASK] .,0.0002511655620764942,M1_a_M1_b
1321,page,page,He saw the young page. He saw the blank [MASK] .,0.004665384069085121,M1_a_M2_a
1322,page,page,He saw the young page. He saw the ripped [MASK] .,0.020778289064764977,M1_a_M2_b
1323,page,page,He saw the loyal page. He saw the young [MASK] .,0.032007854431867606,M1_b_M1_a
1324,page,page,He saw the loyal page. He saw the blank [MASK] .,0.13120052218437198,M1_b_M2_a
1325,page,page,He saw the loyal page. He saw the ripped [MASK] .,0.33080640435218817,M1_b_M2_b
1326,page,page,He saw the blank page. He saw the young [MASK] .,0.0015186293749138715,M2_a_M1_a
1327,page,page,He saw the blank page. He saw the loyal [MASK] .,7.858394383220003e-05,M2_a_M1_b
1328,page,page,He saw the blank page. He saw the ripped [MASK] .,0.018722133710980415,M2_a_M2_b
1329,page,page,He saw the ripped page. He saw the young [MASK] .,0.0011029699817299845,M2_b_M1_a
1330,page,page,He saw the ripped page. He saw the loyal [MASK] .,5.1722359785344425e-05,M2_b_M1_b
1331,page,page,He saw the ripped page. He saw the blank [MASK] .,0.03625360876321793,M2_b_M2_a
1332,tip,tip,It was a generous tip. It was a stingy [MASK] .,0.0013366577913984654,M1_a_M1_b
1333,tip,tip,It was a generous tip. It was a pencil [MASK] .,0.009866709820926193,M1_a_M2_a
1334,tip,tip,It was a generous tip. It was a finger [MASK] .,0.001887128804810345,M1_a_M2_b
1335,tip,tip,It was a stingy tip. It was a generous [MASK] .,0.01042273081839085,M1_b_M1_a
1336,tip,tip,It was a stingy tip. It was a pencil [MASK] .,0.024904634803533558,M1_b_M2_a
1337,tip,tip,It was a stingy tip. It was a finger [MASK] .,0.013570711947977546,M1_b_M2_b
1338,tip,tip,It was a pencil tip. It was a generous [MASK] .,0.0005163885070942344,M2_a_M1_a
1339,tip,tip,It was a pencil tip. It was a stingy [MASK] .,0.00044272211380302895,M2_a_M1_b
1340,tip,tip,It was a pencil tip. It was a finger [MASK] .,0.00595253240317106,M2_a_M2_b
1341,tip,tip,It was a finger tip. It was a generous [MASK] .,0.0016332542290911078,M2_b_M1_a
1342,tip,tip,It was a finger tip. It was a stingy [MASK] .,0.001715044723823666,M2_b_M1_b
1343,tip,tip,It was a finger tip. It was a pencil [MASK] .,0.1345057785511017,M2_b_M2_a
1344,bailed,bail,He bailed out the prisoner. He [MASK]  out the defendant.,1.422235641257429e-06,M1_a_M1_b
1345,bailed,bail,He bailed out the prisoner. He [MASK]  out the water.,2.656127435329836e-06,M1_a_M2_a
1346,bailed,bail,He bailed out the prisoner. He [MASK]  out the liquid.,4.175474259682233e-06,M1_a_M2_b
1347,bailed,bail,He bailed out the defendant. He [MASK]  out the prisoner.,1.4781135178054674e-06,M1_b_M1_a
1348,bailed,bail,He bailed out the defendant. He [MASK]  out the water.,2.0334371129138154e-06,M1_b_M2_a
1349,bailed,bail,He bailed out the defendant. He [MASK]  out the liquid.,1.425090772499972e-06,M1_b_M2_b
1350,bailed,bail,He bailed out the water. He [MASK]  out the prisoner.,1.2857296951551682e-06,M2_a_M1_a
1351,bailed,bail,He bailed out the water. He [MASK]  out the defendant.,1.7895470136863886e-06,M2_a_M1_b
1352,bailed,bail,He bailed out the water. He [MASK]  out the liquid.,4.38891811427311e-06,M2_a_M2_b
1353,bailed,bail,He bailed out the liquid. He [MASK]  out the prisoner.,2.9434820589813192e-06,M2_b_M1_a
1354,bailed,bail,He bailed out the liquid. He [MASK]  out the defendant.,2.007340299314819e-06,M2_b_M1_b
1355,bailed,bail,He bailed out the liquid. He [MASK]  out the water.,4.396964868647046e-06,M2_b_M2_a
1356,rock,rock,He liked electronic rock. He liked alternative [MASK] .,0.005712698679417372,M1_a_M1_b
1357,rock,rock,He liked electronic rock. He liked limestone [MASK] .,0.008098547346889973,M1_a_M2_a
1358,rock,rock,He liked electronic rock. He liked granite [MASK] .,0.02439471520483494,M1_a_M2_b
1359,rock,rock,He liked alternative rock. He liked electronic [MASK] .,0.0015180913032963868,M1_b_M1_a
1360,rock,rock,He liked alternative rock. He liked limestone [MASK] .,0.01240990217775106,M1_b_M2_a
1361,rock,rock,He liked alternative rock. He liked granite [MASK] .,0.008755476213991639,M1_b_M2_b
1362,rock,rock,He liked limestone rock. He liked electronic [MASK] .,0.012266317382454874,M2_a_M1_a
1363,rock,rock,He liked limestone rock. He liked alternative [MASK] .,0.007311029359698294,M2_a_M1_b
1364,rock,rock,He liked limestone rock. He liked granite [MASK] .,0.00856108032166958,M2_a_M2_b
1365,rock,rock,He liked granite rock. He liked electronic [MASK] .,0.007049980573356151,M2_b_M1_a
1366,rock,rock,He liked granite rock. He liked alternative [MASK] .,0.015957532450556748,M2_b_M1_b
1367,rock,rock,He liked granite rock. He liked limestone [MASK] .,0.0028403128962963824,M2_b_M2_a
1368,post,post,It was a wooden post. It was a fence [MASK] .,0.0004569783341139553,M1_a_M1_b
1369,post,post,It was a wooden post. It was a teaching [MASK] .,0.06833222508430482,M1_a_M2_a
1370,post,post,It was a wooden post. It was a challenging [MASK] .,0.002188606420531869,M1_a_M2_b
1371,post,post,It was a fence post. It was a wooden [MASK] .,0.0009049405925907198,M1_b_M1_a
1372,post,post,It was a fence post. It was a teaching [MASK] .,0.0030209564138203872,M1_b_M2_a
1373,post,post,It was a fence post. It was a challenging [MASK] .,0.0010441103950142863,M1_b_M2_b
1374,post,post,It was a teaching post. It was a wooden [MASK] .,0.017422862350940708,M2_a_M1_a
1375,post,post,It was a teaching post. It was a fence [MASK] .,0.011592507362365724,M2_a_M1_b
1376,post,post,It was a teaching post. It was a challenging [MASK] .,0.013011194765567774,M2_a_M2_b
1377,post,post,It was a challenging post. It was a wooden [MASK] .,0.03600990027189254,M2_b_M1_a
1378,post,post,It was a challenging post. It was a fence [MASK] .,0.014691452495753763,M2_b_M1_b
1379,post,post,It was a challenging post. It was a teaching [MASK] .,0.5463579893112183,M2_b_M2_a
